"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C1308","125~CloneInstance","C342","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","151","9","165","10","1","4","27","15","1","0"
"C1309","127~CloneInstance","C343","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","108","9","117","10","1","3","26","10","1","0"
"C1310","128~CloneInstance","C343","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","118","9","127","10","1","3","26","10","1","0"
"C1311","129~CloneInstance","C343","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","136","9","145","10","1","3","26","10","1","0"
"C1312","130~CloneInstance","C343","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","146","9","155","10","1","3","26","10","1","0"
"C1313","131~CloneInstance","C343","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","156","9","165","10","1","3","26","10","1","0"
"C802","13~CloneInstance","C175","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","189","9","200","40","1","2","28","12","1","0"
"C1099","54~CloneInstance","C272","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","281","9","301","10","1","4","49","21","1","0"
"C1100","55~CloneInstance","C272","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","302","9","322","10","1","4","49","21","1","0"
"C1101","56~CloneInstance","C272","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","336","9","356","10","1","4","49","21","1","0"
"C1102","58~CloneInstance","C273","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","281","9","294","10","1","3","45","14","1","0"
"C1103","59~CloneInstance","C273","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","295","9","308","10","1","3","45","14","1","0"
"C1104","60~CloneInstance","C273","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","309","9","322","10","1","3","45","14","1","0"
"C1105","61~CloneInstance","C273","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","336","9","349","10","1","3","45","14","1","0"
"C1262","94~CloneInstance","C329","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","251","9","265","10","1","4","43","15","1","0"
"C1263","95~CloneInstance","C329","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","266","9","280","10","1","4","43","15","1","0"
"C1264","97~CloneInstance","C330","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","251","9","260","10","1","3","41","10","1","0"
"C1265","98~CloneInstance","C330","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","261","9","270","10","1","3","41","10","1","0"
"C1266","99~CloneInstance","C330","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","271","9","280","10","1","3","41","10","1","0"
"C1273","101~CloneInstance","C332","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","282","9","308","10","1","5","51","27","1","0"
"C1274","102~CloneInstance","C332","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","330","9","356","10","1","5","51","27","1","0"
"C1275","104~CloneInstance","C333","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","282","9","301","10","1","4","47","20","1","0"
"C1276","105~CloneInstance","C333","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","303","9","322","10","1","4","47","20","1","0"
"C1277","106~CloneInstance","C333","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","330","9","349","10","1","4","47","20","1","0"
"C1278","108~CloneInstance","C334","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","282","9","294","10","1","3","43","13","1","0"
"C1279","109~CloneInstance","C334","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","296","9","308","10","1","3","43","13","1","0"
"C1280","110~CloneInstance","C334","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","310","9","322","10","1","3","43","13","1","0"
"C1281","111~CloneInstance","C334","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","330","9","342","10","1","3","43","13","1","0"
"C1282","112~CloneInstance","C334","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","344","9","356","10","1","3","43","13","1","0"
"C803","14~CloneInstance","C175","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","370","9","381","40","1","2","28","12","1","0"
"C1631","210~CloneInstance","C472","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\ProjectHelper.java","421","9","431","10","1","3","11","11","1","0"
"C1632","211~CloneInstance","C472","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\ProjectHelper.java","487","9","497","10","1","3","9","11","1","0"
"C1355","143~CloneInstance","C358","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Copy.java","259","27","273","10","1","4","8","15","1","0"
"C1357","146~CloneInstance","C359","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Copy.java","243","9","257","10","1","4","8","15","1","0"
"C1358","147~CloneInstance","C359","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Copy.java","260","13","272","14","1","4","8","13","1","0"
"C837","24~CloneInstance","C188","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Copy.java","304","9","321","10","1","6","15","18","1","0"
"C1607","195~CloneInstance","C461","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Copydir.java","100","9","118","10","1","5","27","19","1","0"
"C1356","144~CloneInstance","C358","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Copydir.java","144","62","160","6","1","4","8","17","1","0"
"C1359","148~CloneInstance","C359","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Copydir.java","145","9","159","10","1","4","8","15","1","0"
"C1608","196~CloneInstance","C461","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Copyfile.java","94","9","111","10","1","5","27","18","1","0"
"C1197","73~CloneInstance","C310","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Cvs.java","124","9","133","10","1","4","16","10","1","0"
"C1447","162~CloneInstance","C394","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Cvs.java","184","19","195","10","1","5","4","12","1","0"
"C1555","174~CloneInstance","C438","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Cvs.java","149","13","158","14","1","3","22","10","1","0"
"C1556","175~CloneInstance","C438","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Cvs.java","159","13","168","14","1","3","22","10","1","0"
"C1548","169~CloneInstance","C434","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Expand.java","123","7","140","8","1","3","15","18","1","0"
"C1709","225~CloneInstance","C501","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\FixCRLF.java","146","5","156","6","1","3","4","11","1","0"
"C1710","226~CloneInstance","C501","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\FixCRLF.java","168","5","178","6","1","3","4","11","1","0"
"C1711","227~CloneInstance","C501","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\FixCRLF.java","203","5","213","6","1","3","4","11","1","0"
"C1167","66~CloneInstance","C296","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java","263","3","293","10","1","6","22","31","1","0"
"C1169","69~CloneInstance","C297","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java","263","3","275","10","1","3","10","13","1","0"
"C1170","70~CloneInstance","C297","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java","302","3","314","10","1","3","9","13","1","0"
"C1215","77~CloneInstance","C315","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java","265","9","293","10","1","6","21","29","1","0"
"C1217","80~CloneInstance","C316","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java","265","9","287","10","1","5","17","23","1","0"
"C1219","83~CloneInstance","C317","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java","265","9","281","10","1","4","13","17","1","0"
"C1222","87~CloneInstance","C318","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java","265","9","275","10","1","3","9","11","1","0"
"C1223","88~CloneInstance","C318","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java","277","9","287","10","1","3","8","11","1","0"
"C1224","89~CloneInstance","C318","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java","304","9","314","10","1","3","8","11","1","0"
"C1613","201~CloneInstance","C464","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java","237","9","247","10","1","4","12","11","1","0"
"C1448","163~CloneInstance","C394","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GUnzip.java","129","23","140","14","1","5","4","12","1","0"
"C1487","166~CloneInstance","C409","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GZip.java","103","11","114","10","1","4","11","12","1","0"
"C1736","239~CloneInstance","C513","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Jar.java","138","5","148","6","1","2","15","11","1","0"
"C1198","74~CloneInstance","C310","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Javac.java","573","9","582","10","1","4","16","10","1","0"
"C1199","75~CloneInstance","C310","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Javac.java","691","9","700","10","1","4","16","10","1","0"
"C1362","150~CloneInstance","C361","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Javac.java","720","9","731","82","1","2","23","12","1","0"
"C1363","151~CloneInstance","C361","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Javac.java","739","9","749","86","1","2","23","11","1","0"
"C1609","198~CloneInstance","C462","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Javac.java","651","9","669","31","1","2","23","19","1","0"
"C1610","199~CloneInstance","C462","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Javac.java","852","9","870","31","1","2","22","19","1","0"
"C1638","217~CloneInstance","C475","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\JavacOutputStream.java","92","5","102","6","1","3","3","11","1","0"
"C838","25~CloneInstance","C188","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Move.java","116","9","133","10","1","6","18","18","1","0"
"C1351","140~CloneInstance","C356","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Rmic.java","244","9","253","10","1","2","20","10","1","0"
"C1352","141~CloneInstance","C356","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Rmic.java","256","13","265","14","1","2","20","10","1","0"
"C1168","67~CloneInstance","C296","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\SignJar.java","153","9","183","10","1","6","21","31","1","0"
