"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L1097","EnumeratedAttribute","org.apache.tools.ant.types.EnumeratedAttribute","L8771","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\types\EnumeratedAttribute.java","68","1","114","2","0","0","0","0","0","0","0","0","1","2","2","10","1","14","10","1","6","0.833333","0.469388","23","23","5","1","0.469388","23","0","0","6","6","0","26","47","1","2","1","2","5","0","5","1","5","13","0","5","1","26","47","1","2","1","2","5","0","5","1","5","13","0","5","1","0","0","5","0","4","0","0","1","0","1","0","0","0","0","1","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3124","Environment","org.apache.tools.ant.types.Environment","L8771","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\types\Environment.java","65","1","128","2","0","0","0","0","0","0","0","0","1","1","1","5","2","4","4","1","4","0.25","0.208333","5","5","1","3","0.0892857","5","0","0","1","1","0","19","24","1","1","1","1","3","0","3","0","3","10","0","3","0","51","64","3","4","3","4","11","0","11","4","11","22","0","11","4","0","0","28","2","5","0","0","3","0","1","0","0","0","0","2","0","28","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L2552","FileSet","org.apache.tools.ant.types.FileSet","L8771","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\types\FileSet.java","76","1","279","2","0.123043","1","3","1","0.0735294","0.112","15","14","1","1","1","37","8","18","34","25","40","0.666667","0.320652","59","59","10","5","0.320652","59","1","1","0","0","1","125","204","7","4","4","3","15","0","14","7","23","71","0","18","9","125","204","7","4","4","3","15","0","14","7","23","71","0","18","9","0","0","24","1","10","1","0","2","8","2","0","0","0","0","6","0","15","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"L163","Path","org.apache.tools.ant.types.Path","L8771","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\types\Path.java","98","1","447","2","0","0","0","0","0","0","0","0","1","6","3","60","8","31","85","19","39","0.941176","0.3375","108","103","16","1","0.331343","111","1","1","0","0","1","212","335","6","1","3","0","20","1","16","3","28","151","1","20","5","224","350","7","2","4","1","23","1","19","5","31","154","1","23","7","0","0","26","0","0","8","0","0","0","0","0","3","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"L2592","PatternSet","org.apache.tools.ant.types.PatternSet","L8771","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\types\PatternSet.java","78","1","359","2","0.330396","3","17","5","0.20922","0.318681","59","58","1","3","3","48","5","7","11","11","27","0.916667","0.330435","76","73","11","1","0.307985","81","1","1","0","0","1","154","248","5","4","2","3","16","0","11","5","24","86","0","15","7","182","282","8","5","5","4","22","0","16","8","30","96","0","20","10","0","2","59","6","15","0","0","9","35","3","0","0","0","0","6","0","24","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0"
"L2436","Reference","org.apache.tools.ant.types.Reference","L8771","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\types\Reference.java","65","1","97","2","0","0","0","0","0","0","0","0","0","1","1","7","2","17","12","2","7","0.166667","0.16129","5","5","1","5","0.16129","5","0","0","0","0","0","26","33","1","2","1","2","5","0","5","1","5","11","0","5","1","26","33","1","2","1","2","5","0","5","1","5","11","0","5","1","0","1","13","0","1","0","0","0","0","0","0","0","0","0","1","0","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L9163","CommandlineJavaTest","org.apache.tools.ant.types.CommandlineJavaTest","L8771","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\CommandlineJavaTest.java","69","1","110","2","0","0","0","0","0","0","0","0","1","0","0","3","4","0","0","10","13","0.25","0.121951","5","5","1","3","0.121951","5","0","0","0","0","0","36","42","1","0","1","0","3","0","3","1","3","26","0","3","1","36","42","1","0","1","0","3","0","3","1","3","26","0","3","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9171","CommandlineTest","org.apache.tools.ant.types.CommandlineTest","L8771","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\CommandlineTest.java","69","1","147","2","0.385027","1","2","2","0.303797","0.338983","24","20","2","1","1","6","2","0","0","2","5","0.25","0.132353","9","5","1","3","0.132353","9","0","0","0","0","0","59","79","0","0","0","0","3","0","3","0","3","46","0","3","0","59","79","0","0","0","0","3","0","3","0","3","46","0","3","0","0","0","22","0","14","0","0","13","12","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L9177","EnumeratedAttributeTest","org.apache.tools.ant.types.EnumeratedAttributeTest","L8771","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\EnumeratedAttributeTest.java","68","1","124","2","0","0","0","0","0","0","0","0","1","2","2","9","4","1","0","2","5","0.25","0.108696","5","5","1","3","0.0892857","5","0","0","0","0","0","41","47","1","0","1","0","3","0","3","0","3","28","0","3","0","51","57","2","4","1","2","5","0","5","0","13","30","0","13","2","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9199","FileSetTest","org.apache.tools.ant.types.FileSetTest","L8771","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\FileSetTest.java","73","1","235","2","0.752508","8","32","10","0.711656","0.726667","116","109","1","1","1","19","4","0","0","18","22","0.2","0.0625","10","7","1","4","0.0625","10","0","0","0","0","0","150","163","1","0","1","0","4","0","4","1","4","94","0","4","1","150","163","1","0","1","0","4","0","4","1","4","94","0","4","1","0","0","34","6","17","1","0","17","20","0","0","1","0","1","0","0","11","0","0","6","0","0","0","0","0","0","0","0","0","0","1","0"
"L9210","PathTest","org.apache.tools.ant.types.PathTest","L8771","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PathTest.java","71","1","321","2","0.196918","4","13","5","0.211155","0.227679","53","51","1","1","1","25","5","0","0","15","24","0.2","0.0344828","8","6","2","8","0.0344828","8","0","0","0","0","0","224","251","2","0","2","0","9","1","9","1","9","160","1","9","1","224","251","2","0","2","0","9","1","9","1","9","160","1","9","1","0","0","44","0","0","0","0","0","19","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9228","PatternSetTest","org.apache.tools.ant.types.PatternSetTest","L8771","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\testcases\org\apache\tools\ant\types\PatternSetTest.java","73","1","211","2","0.816444","9","32","10","0.776978","0.80315","108","102","2","1","1","15","5","0","0","15","19","0.2","0.0729927","10","7","1","4","0.0729927","10","0","0","0","0","0","127","139","1","0","1","0","4","0","4","1","4","81","0","4","1","127","139","1","0","1","0","4","0","4","1","4","81","0","4","1","0","0","32","4","15","0","0","15","20","0","1","0","0","0","0","0","11","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"L870","IntrospectionHelper$1","org.apache.tools.ant.IntrospectionHelper$1","L828","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","161","66","170","22","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","7","10","0","0","0","0","1","0","1","0","1","1","0","1","0","7","10","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L888","IntrospectionHelper$2","org.apache.tools.ant.IntrospectionHelper$2","L828","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","184","70","194","26","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","8","11","0","0","0","0","1","0","1","0","1","3","0","1","0","8","11","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L951","IntrospectionHelper$3","org.apache.tools.ant.IntrospectionHelper$3","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","349","42","354","18","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L963","IntrospectionHelper$4","org.apache.tools.ant.IntrospectionHelper$4","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","359","42","365","18","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L976","IntrospectionHelper$5","org.apache.tools.ant.IntrospectionHelper$5","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","367","42","373","18","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L990","IntrospectionHelper$6","org.apache.tools.ant.IntrospectionHelper$6","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","375","42","381","18","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1004","IntrospectionHelper$7","org.apache.tools.ant.IntrospectionHelper$7","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","383","42","389","18","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1018","IntrospectionHelper$8","org.apache.tools.ant.IntrospectionHelper$8","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","391","42","397","18","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1032","IntrospectionHelper$9","org.apache.tools.ant.IntrospectionHelper$9","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","399","42","405","18","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1046","IntrospectionHelper$10","org.apache.tools.ant.IntrospectionHelper$10","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","407","42","413","18","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1063","IntrospectionHelper$11","org.apache.tools.ant.IntrospectionHelper$11","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","419","42","426","18","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","7","8","0","0","0","0","1","0","1","0","1","1","0","1","0","7","8","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","2","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L1074","IntrospectionHelper$12","org.apache.tools.ant.IntrospectionHelper$12","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","430","42","439","18","0","0","0","0","0","0","0","0","1","1","1","2","3","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","10","10","0","0","0","0","1","0","1","0","1","3","0","1","0","10","10","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","5","0","2","0","0","1","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1083","IntrospectionHelper$13","org.apache.tools.ant.IntrospectionHelper$13","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","443","42","449","18","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1090","IntrospectionHelper$14","org.apache.tools.ant.IntrospectionHelper$14","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","453","42","459","18","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1102","IntrospectionHelper$15","org.apache.tools.ant.IntrospectionHelper$15","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","463","42","474","18","0","0","0","0","0","0","0","0","1","1","1","2","4","0","0","2","3","0","0","0","0","0","2","0","0","1","1","0","0","1","12","12","0","0","0","0","1","0","1","0","1","5","0","1","0","12","12","0","0","0","0","1","0","1","0","1","5","0","1","0","0","0","5","0","3","0","0","0","0","2","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1113","IntrospectionHelper$16","org.apache.tools.ant.IntrospectionHelper$16","L859","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\IntrospectionHelper.java","484","46","494","22","0","0","0","0","0","0","0","0","1","1","1","2","3","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","11","11","0","0","0","0","1","0","1","0","1","3","0","1","0","11","11","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3043","Exec$StreamPumper","org.apache.tools.ant.taskdefs.Exec$StreamPumper","L3015","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Exec.java","203","5","242","6","0","0","0","0","0","0","0","0","1","3","3","8","1","1","1","1","4","0.25","0.0526316","2","2","1","3","0.0526316","2","0","0","0","0","0","36","40","5","0","5","0","3","0","3","0","3","15","0","3","0","36","40","5","0","5","0","3","0","3","0","3","15","0","3","0","0","1","9","0","6","0","0","1","0","0","0","0","0","0","4","0","9","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"L3223","Execute$CommandLauncher","org.apache.tools.ant.taskdefs.Execute$CommandLauncher","L2865","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Execute.java","313","5","346","6","0","0","0","0","0","0","0","0","1","1","1","3","1","7","2","0","2","1","0.631579","24","24","3","0","0.631579","24","0","0","3","6","0","14","34","0","0","0","0","2","0","2","0","2","4","0","2","0","14","34","0","0","0","0","2","0","2","0","2","4","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3246","Execute$Java11CommandLauncher","org.apache.tools.ant.taskdefs.Execute$Java11CommandLauncher","L2865","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Execute.java","353","5","368","6","0","0","0","0","0","0","0","0","1","1","1","2","3","1","0","1","2","1","0.47619","10","9","2","0","0.47619","10","1","1","0","0","1","11","16","0","0","0","0","1","0","1","0","3","6","0","3","0","11","16","0","0","0","0","1","0","1","0","3","6","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3229","Execute$Java13CommandLauncher","org.apache.tools.ant.taskdefs.Execute$Java13CommandLauncher","L2865","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Execute.java","374","5","411","6","0","0","0","0","0","0","0","0","1","3","2","6","2","1","1","0","2","0.666667","0.25","10","8","2","1","0.25","10","1","1","0","0","1","30","38","1","0","1","0","2","0","2","0","4","11","0","4","0","30","38","1","0","1","0","2","0","2","0","4","11","0","4","0","0","0","5","3","2","0","0","2","0","1","0","0","0","0","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3365","Execute$CommandLauncherProxy","org.apache.tools.ant.taskdefs.Execute$CommandLauncherProxy","L2865","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Execute.java","418","5","435","6","0","0","0","0","0","0","0","0","1","0","0","2","2","3","6","1","3","1","0.428571","9","9","2","0","0.428571","9","1","1","3","3","1","12","18","1","0","1","0","2","0","1","0","4","2","0","3","0","12","18","1","0","1","0","2","0","1","0","4","2","0","3","0","0","0","2","0","3","0","0","1","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3241","Execute$WinNTCommandLauncher","org.apache.tools.ant.taskdefs.Execute$WinNTCommandLauncher","L2865","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Execute.java","442","5","470","6","0","0","0","0","0","0","0","0","1","1","1","3","3","1","1","2","4","1","0.34375","11","9","2","0","0.34375","11","2","2","0","0","1","21","29","1","0","0","0","2","0","1","0","6","11","0","4","0","21","29","1","0","0","0","2","0","1","0","6","11","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3234","Execute$MacCommandLauncher","org.apache.tools.ant.taskdefs.Execute$MacCommandLauncher","L2865","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Execute.java","476","5","501","6","0","0","0","0","0","0","0","0","1","1","1","3","4","1","1","2","4","1","0.285714","8","8","2","0","0.285714","8","2","2","0","0","1","20","26","1","0","0","0","2","0","1","0","6","7","0","4","0","20","26","1","0","0","0","2","0","1","0","6","7","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3251","Execute$ScriptCommandLauncher","org.apache.tools.ant.taskdefs.Execute$ScriptCommandLauncher","L2865","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\Execute.java","507","5","545","6","0","0","0","0","0","0","0","0","1","1","1","5","3","1","1","4","6","1","0.263158","10","8","2","0","0.263158","10","2","2","0","0","1","28","39","2","0","1","0","2","0","1","0","6","15","0","4","0","28","39","2","0","1","0","2","0","1","0","6","15","0","4","0","0","0","4","0","2","0","0","0","0","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3456","ExecuteOn$FileDirBoth","org.apache.tools.ant.taskdefs.ExecuteOn$FileDirBoth","L2548","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\ExecuteOn.java","176","5","180","6","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0.5","0.444444","4","4","1","1","0.444444","4","1","1","0","0","1","5","5","1","2","0","1","1","0","1","0","5","1","0","5","1","5","5","1","2","0","1","1","0","1","0","5","1","0","5","1","0","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3615","FixCRLF$AddAsisRemove","org.apache.tools.ant.taskdefs.FixCRLF$AddAsisRemove","L3592","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\FixCRLF.java","381","5","385","6","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0.5","0.375","3","3","1","1","0.375","3","1","1","0","0","1","5","5","1","2","0","1","1","0","1","0","5","1","0","5","1","5","5","1","2","0","1","1","0","1","0","5","1","0","5","1","0","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3641","GenerateKey$DnameParam","org.apache.tools.ant.taskdefs.GenerateKey$DnameParam","L3638","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java","68","5","87","6","0","0","0","0","0","0","0","0","0","0","0","4","0","1","1","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","16","20","2","2","2","2","4","0","4","2","4","4","0","4","2","16","20","2","2","2","2","4","0","4","2","4","4","0","4","2","0","0","11","0","1","0","0","0","0","0","0","0","0","0","1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3653","GenerateKey$DistinguishedName","org.apache.tools.ant.taskdefs.GenerateKey$DistinguishedName","L3638","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.2\jakarta-ant-1.2\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java","89","5","147","6","0","0","0","0","0","0","0","0","1","2","2","8","1","1","0","2","6","0","0","0","0","0","5","0","0","0","0","0","0","0","44","59","3","1","3","1","4","0","4","0","4","30","0","4","0","44","59","3","1","3","1","4","0","4","0","4","30","0","4","0","0","0","11","1","4","0","0","2","0","1","0","0","0","0","1","0","11","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
