"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L6065","PathTokenizer","org.apache.tools.ant.PathTokenizer","L107","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\PathTokenizer.java","69","1","128","2","0","0","0","0","0","0","0","0","1","2","2","11","0","2","2","0","3","0.25","0.403226","25","20","1","3","0.403226","25","0","0","0","0","0","37","60","3","0","3","0","3","0","3","0","3","16","0","3","0","37","60","3","0","3","0","3","0","3","0","3","16","0","3","0","0","0","7","0","5","0","0","1","0","0","0","0","0","0","3","0","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L2233","Project","org.apache.tools.ant.Project","L107","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Project.java","73","1","1103","2","0.0639269","1","12","2","0.0523763","0.0647887","54","46","4","4","4","164","7","180","208","26","95","0.375","0.213732","193","159","21","35","0.213732","193","0","0","0","0","0","710","1031","27","14","27","14","69","11","55","9","69","406","11","55","9","710","1031","27","14","27","14","69","11","55","9","69","406","11","55","9","0","0","143","0","0","12","0","0","9","0","1","7","0","1","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0"
"L6465","ProjectHelper","org.apache.tools.ant.ProjectHelper","L107","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\ProjectHelper.java","71","1","726","2","0.0382641","1","6","2","0.0335366","0.0463158","22","22","3","4","3","37","6","16","16","14","23","0.833333","0.209424","40","30","5","1","0.156306","88","0","0","0","0","0","151","249","6","1","6","1","9","0","5","0","9","85","0","5","0","475","656","16","1","16","1","40","0","30","1","65","267","0","50","1","0","20","128","6","26","3","0","24","24","6","4","5","0","1","11","0","90","1","0","4","0","0","0","0","1","0","5","0","0","0","4","0"
"L6669","RuntimeConfigurable","org.apache.tools.ant.RuntimeConfigurable","L107","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\RuntimeConfigurable.java","69","1","148","2","0","0","0","0","0","0","0","0","1","1","1","12","3","4","8","2","11","1","0.407895","31","31","8","0","0.407895","31","0","0","0","0","0","45","80","4","2","4","2","9","0","7","2","9","18","0","7","2","45","80","4","2","4","2","9","0","7","2","9","18","0","7","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5228","Target","org.apache.tools.ant.Target","L107","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Target.java","65","1","192","2","0","0","0","0","0","0","0","0","3","5","5","32","5","14","18","9","27","0.125","0.0884956","10","10","2","14","0.0884956","10","0","0","0","0","0","103","128","7","5","7","5","18","0","15","6","18","42","0","15","6","103","128","7","5","7","5","18","0","15","6","18","42","0","15","6","0","0","42","0","0","1","0","0","0","0","1","2","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L5232","Task","org.apache.tools.ant.Task","L107","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\Task.java","63","1","223","2","0","0","0","0","0","0","0","0","3","1","1","20","5","132","183","3","21","0.9375","0.561644","82","82","15","1","0.561644","82","0","0","55","99","0","64","161","7","6","7","6","18","0","15","7","18","19","0","15","7","64","161","7","6","7","6","18","0","15","7","18","19","0","15","7","0","0","11","2","16","6","0","3","0","5","1","0","0","0","3","0","5","2","0","0","0","2","0","0","0","0","5","0","0","0","3","0"
"L6220","TaskAdapter","org.apache.tools.ant.TaskAdapter","L107","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\TaskAdapter.java","66","1","102","2","0","0","0","0","0","0","0","0","1","2","2","5","3","4","5","3","6","0.75","0.324324","12","12","3","1","0.324324","12","1","1","0","0","1","25","37","8","7","1","1","3","0","3","1","21","13","0","18","8","25","37","8","7","1","1","3","0","3","1","21","13","0","18","8","0","0","5","1","6","0","0","4","0","1","0","0","0","0","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6678","UnknownElement","org.apache.tools.ant.UnknownElement","L107","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\UnknownElement.java","65","1","150","2","0","0","0","0","0","0","0","0","1","1","1","11","7","3","2","17","23","0.5","0.205128","16","12","3","3","0.205128","16","1","1","0","0","1","62","86","10","7","3","1","6","0","5","0","24","33","0","20","7","62","86","10","7","3","1","6","0","5","0","24","33","0","20","7","0","0","12","1","8","0","0","4","0","0","0","0","0","1","4","0","11","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L18887","XmlLogger","org.apache.tools.ant.XmlLogger","L107","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\XmlLogger.java","69","1","232","2","0","0","0","0","0","0","0","0","1","2","2","24","9","0","0","13","22","0.222222","0.0714286","10","10","2","7","0.0714286","10","1","1","0","0","1","130","164","21","1","21","1","9","0","8","0","9","73","0","8","0","130","164","21","1","21","1","9","0","8","0","9","73","0","8","0","0","2","22","1","33","0","0","7","0","21","0","0","0","0","5","0","19","1","0","1","0","0","0","0","0","0","1","0","0","0","3","0"
"L18950","IncludeTest","org.apache.tools.ant.IncludeTest","L107","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\IncludeTest.java","64","1","94","2","0","0","0","0","0","0","0","0","1","0","0","6","1","0","0","3","9","0.142857","0.166667","5","5","1","6","0.166667","5","1","1","0","0","1","25","31","5","3","0","0","6","0","6","0","17","11","0","7","0","25","31","5","3","0","0","6","0","6","0","17","11","0","7","0","0","0","15","2","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L18959","IntrospectionHelperTest","org.apache.tools.ant.IntrospectionHelperTest","L107","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","68","1","440","2","0.568428","13","143","38","0.482574","0.545455","180","180","21","1","1","72","3","0","0","12","49","0.0263158","0.0178571","6","5","1","37","0.0178571","6","0","0","0","0","0","330","373","1","0","1","0","37","1","37","15","37","196","1","37","15","330","373","1","0","1","0","37","1","37","15","37","196","1","37","15","0","0","130","0","0","2","0","0","36","0","1","2","0","0","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0"
"L19034","ProjectTest","org.apache.tools.ant.ProjectTest","L107","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\testcases\org\apache\tools\ant\ProjectTest.java","68","1","91","2","0","0","0","0","0","0","0","0","1","0","0","3","5","0","0","3","6","0.25","0.2","5","5","1","3","0.2","5","0","0","0","0","0","20","24","1","0","1","0","3","0","3","1","3","12","0","3","1","20","24","1","0","1","0","3","0","3","1","3","12","0","3","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16742","MailMessage","org.apache.tools.mail.MailMessage","L19042","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\mail\MailMessage.java","121","1","397","2","0","0","0","0","0","0","0","0","1","5","3","47","2","1","1","5","32","1","0.416393","127","117","11","0","0.416393","127","0","0","0","0","0","178","277","8","2","8","2","27","0","10","5","27","103","0","10","5","178","277","8","2","8","2","27","0","10","5","27","103","0","10","5","0","2","35","3","36","1","0","7","0","29","0","1","0","0","0","0","32","0","0","4","0","0","0","0","0","0","1","0","0","0","2","0"
"L19053","MailPrintStream","org.apache.tools.mail.MailPrintStream","L19042","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\mail\MailMessage.java","402","1","443","2","0","0","0","0","0","0","0","0","1","2","1","11","0","1","2","0","5","0.5","0.190476","8","5","2","2","0.190476","8","0","0","0","0","0","34","42","1","0","1","0","5","0","3","0","5","19","0","3","0","34","42","1","0","1","0","5","0","3","0","5","19","0","3","0","0","0","11","0","5","0","0","2","0","3","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19057","SmtpResponseReader","org.apache.tools.mail.SmtpResponseReader","L19042","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\mail\SmtpResponseReader.java","64","1","122","2","0","0","0","0","0","0","0","0","1","2","2","8","0","1","4","0","5","1","0.459016","28","28","4","0","0.459016","28","0","0","0","0","0","33","59","2","1","2","1","5","0","3","0","5","16","0","3","0","33","59","2","1","2","1","5","0","3","0","5","16","0","3","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L19210","TarBuffer","org.apache.tools.tar.TarBuffer","L19202","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\tar\TarBuffer.java","78","1","440","2","0","0","0","0","0","0","0","0","1","3","3","57","0","2","14","0","21","0.666667","0.29393","92","78","12","6","0.29393","92","0","0","0","0","0","221","363","11","4","11","4","21","2","17","1","21","114","2","17","1","221","363","11","4","11","4","21","2","17","1","21","114","2","17","1","0","0","35","11","5","0","0","10","0","0","0","0","0","0","4","0","27","0","0","2","0","0","0","0","0","0","0","0","0","0","8","0"
"L17140","TarEntry","org.apache.tools.tar.TarEntry","L19202","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\tar\TarEntry.java","116","1","592","2","0","0","0","0","0","0","0","0","1","4","4","54","2","4","4","7","38","1","0.481092","229","224","31","0","0.481092","229","1","1","0","0","1","247","477","39","9","15","9","31","0","30","11","31","153","24","30","11","247","477","39","9","15","9","31","0","30","11","31","153","24","30","11","0","6","26","0","10","1","0","8","0","0","0","3","0","0","2","0","10","0","0","6","0","0","0","0","0","0","0","0","0","0","13","0"
"L17353","TarInputStream","org.apache.tools.tar.TarInputStream","L19202","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\tar\TarInputStream.java","73","1","431","2","0","0","0","0","0","0","0","0","4","3","2","48","2","1","1","13","29","0.823529","0.33871","105","98","14","3","0.33871","105","0","0","0","0","0","205","359","8","2","8","2","16","0","16","1","16","105","0","16","1","205","359","8","2","8","2","16","0","16","1","16","105","0","16","1","0","0","17","4","15","1","0","16","0","0","1","1","0","1","0","0","11","2","0","1","0","0","0","0","0","0","0","0","0","0","3","0"
"L17114","TarOutputStream","org.apache.tools.tar.TarOutputStream","L19202","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\tar\TarOutputStream.java","71","1","341","2","0","0","0","0","0","0","0","0","1","3","2","28","3","1","2","12","27","0.733333","0.405858","97","83","11","4","0.405858","97","0","0","0","0","0","142","271","12","1","12","1","15","3","14","3","15","76","3","14","3","142","271","12","1","12","1","15","3","14","3","15","76","3","14","3","0","0","15","1","6","0","0","6","0","0","0","0","0","0","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0"
"L19654","TarUtils","org.apache.tools.tar.TarUtils","L19202","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\tar\TarUtils.java","68","1","234","2","0","0","0","0","0","0","0","0","3","3","3","23","0","1","2","0","7","1","0.42069","61","61","8","0","0.42069","61","0","0","0","0","0","84","167","0","4","0","4","7","0","7","0","7","66","0","7","0","84","167","0","4","0","4","7","0","7","0","7","66","0","7","0","0","0","1","0","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L164","About","org.apache.tools.ant.gui.About","L153","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\About.java","72","1","142","2","0","0","0","0","0","0","0","0","0","1","1","2","4","1","1","5","6","1","0.280702","16","11","2","0","0.269841","17","0","0","0","0","0","41","66","0","0","0","0","1","0","1","0","1","29","0","1","0","46","71","0","0","0","0","2","0","2","0","2","30","0","2","0","0","0","7","1","2","0","0","3","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1033","Antidote","org.apache.tools.ant.gui.Antidote","L153","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\Antidote.java","68","1","147","2","0","0","0","0","0","0","0","0","1","3","2","7","3","1","1","4","6","1","0.338028","24","17","2","0","0.338028","24","0","0","0","0","0","47","80","1","0","1","0","2","0","1","0","2","34","0","1","0","47","80","1","0","1","0","2","0","1","0","2","34","0","1","0","0","0","2","2","4","0","0","3","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L1108","Args","org.apache.tools.ant.gui.Args","L153","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\Args.java","64","1","161","2","0","0","0","0","0","0","0","0","1","5","2","14","1","1","1","3","10","1","0.442105","42","42","6","0","0.442105","42","0","0","0","0","0","53","98","4","3","4","3","7","0","5","0","7","25","0","5","0","53","98","4","3","4","3","7","0","5","0","7","25","0","5","0","0","6","2","3","6","0","0","6","0","1","0","0","0","0","0","0","2","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0"
"L3656","Main","org.apache.tools.ant.gui.Main","L153","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\antidote\org\apache\tools\ant\gui\Main.java","73","1","155","2","0","0","0","0","0","0","0","0","1","3","3","6","14","0","0","24","25","1","0.275362","19","11","2","0","0.246753","19","0","0","0","0","0","50","74","0","0","0","0","1","0","1","0","1","31","0","1","0","58","83","0","0","0","0","3","0","3","0","3","35","0","3","0","0","2","13","5","1","0","0","4","0","1","1","0","0","2","1","0","10","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L6530","ProjectHelper$AbstractHandler","org.apache.tools.ant.ProjectHelper$AbstractHandler","L6465","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\ProjectHelper.java","174","5","208","6","0","0","0","0","0","0","0","0","3","1","1","6","1","5","5","0","5","0.2","0.461538","18","16","1","4","0.461538","18","0","0","5","5","0","21","35","1","0","1","0","5","0","4","0","5","8","0","4","0","21","35","1","0","1","0","5","0","4","0","5","8","0","4","0","0","0","10","0","1","0","0","0","0","0","1","0","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6510","ProjectHelper$RootHandler","org.apache.tools.ant.ProjectHelper$RootHandler","L6465","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\ProjectHelper.java","213","5","271","6","0","0","0","0","0","0","0","0","2","2","2","9","3","1","0","3","6","0.5","0.188679","10","6","2","2","0.188679","10","0","0","0","0","0","43","59","0","0","0","0","3","0","3","1","3","25","0","3","1","43","59","0","0","0","0","3","0","3","1","3","25","0","3","1","0","2","10","0","0","0","0","1","0","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L6578","ProjectHelper$ProjectHandler","org.apache.tools.ant.ProjectHelper$ProjectHandler","L6465","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\ProjectHelper.java","276","5","366","6","0","0","0","0","0","0","0","0","2","5","3","22","6","1","1","13","20","0.25","0.0512821","4","3","1","3","0.0512821","4","1","1","0","0","1","74","91","1","0","0","0","7","0","3","0","12","47","0","7","0","74","91","1","0","0","0","7","0","3","0","12","47","0","7","0","0","7","19","0","1","1","0","7","0","1","1","1","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6629","ProjectHelper$TargetHandler","org.apache.tools.ant.ProjectHelper$TargetHandler","L6465","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\ProjectHelper.java","371","5","435","6","0","0","0","0","0","0","0","0","1","7","2","15","5","1","1","10","13","0.25","0.0689655","4","3","1","3","0.0689655","4","1","1","0","0","1","54","65","2","0","1","0","3","0","3","0","8","40","0","7","0","54","65","2","0","1","0","3","0","3","0","8","40","0","7","0","0","6","12","0","1","1","0","6","0","1","0","3","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6618","ProjectHelper$TaskHandler","org.apache.tools.ant.ProjectHelper$TaskHandler","L6465","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.3\jakarta-ant-1.3\src\main\org\apache\tools\ant\ProjectHelper.java","440","5","501","6","0.20197","1","3","1","0.177419","0.22","11","11","1","2","2","12","10","2","3","18","23","0.2","0.107143","6","3","1","4","0.107143","6","1","1","0","0","1","50","62","4","0","3","0","5","0","4","0","10","25","0","8","0","50","62","4","0","3","0","5","0","4","0","10","25","0","8","0","0","1","25","0","2","0","0","0","11","0","0","0","0","1","1","0","13","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
