"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L1106","Main","org.apache.tools.ant.Main","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Main.java","73","1","361","2","0","0","0","0","0","0","0","0","1","11","3","49","5","0","0","11","18","1","0.23166","60","37","2","0","0.23166","60","0","0","0","0","0","199","289","7","0","7","0","7","0","1","0","7","137","0","1","0","199","289","7","0","7","0","7","0","1","0","7","137","0","1","0","0","21","18","21","41","2","0","39","0","5","0","3","0","0","10","0","12","0","0","4","0","0","0","0","0","0","25","0","0","0","3","0"
"L1238","Path","org.apache.tools.ant.Path","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Path.java","90","1","224","2","0","0","0","0","0","0","0","0","2","2","2","27","1","10","41","3","14","0.545455","0.365672","49","47","6","5","0.365672","49","0","0","0","0","0","85","135","2","0","2","0","11","1","10","2","11","60","1","10","2","85","135","2","0","2","0","11","1","10","2","11","60","1","10","2","0","1","18","2","7","4","0","3","0","4","1","0","0","0","0","0","13","0","0","1","0","0","0","0","0","0","2","0","0","0","4","0"
"L1282","PathTokenizer","org.apache.tools.ant.PathTokenizer","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\PathTokenizer.java","69","1","128","2","0","0","0","0","0","0","0","0","1","2","2","11","0","2","2","0","3","0.25","0.403226","25","20","1","3","0.403226","25","0","0","0","0","0","37","60","3","0","3","0","3","0","3","0","3","16","0","3","0","37","60","3","0","3","0","3","0","3","0","3","16","0","3","0","0","0","7","0","5","0","0","1","0","0","0","0","0","0","3","0","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L409","Project","org.apache.tools.ant.Project","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Project.java","73","1","922","2","0","0","0","0","0","0","0","0","4","4","4","138","7","72","159","24","87","0.367347","0.233557","174","138","18","31","0.233557","174","0","0","0","0","0","571","850","23","13","23","13","63","10","48","7","63","338","10","48","7","571","850","23","13","23","13","63","10","48","7","63","338","10","48","7","0","0","119","0","0","8","0","0","0","0","1","6","0","1","0","0","95","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0"
"L1678","ProjectHelper","org.apache.tools.ant.ProjectHelper","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\ProjectHelper.java","71","1","503","2","0.0761246","1","6","2","0.0600462","0.0698413","26","22","1","4","3","26","6","9","6","11","17","1","0.181159","25","17","3","0","0.150943","56","0","0","0","0","0","113","180","5","1","5","1","6","0","2","0","6","61","0","2","0","315","433","12","1","12","1","29","0","22","1","45","179","0","38","1","0","16","100","6","19","1","0","21","24","8","2","3","0","0","8","0","70","0","0","1","0","0","0","0","1","0","2","0","0","0","1","0"
"L413","Target","org.apache.tools.ant.Target","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Target.java","65","1","161","2","0","0","0","0","0","0","0","0","3","4","4","26","3","7","11","7","21","0.0769231","0.0581395","5","5","1","12","0.0581395","5","0","0","0","0","0","81","97","6","3","6","3","14","0","12","5","14","31","0","12","5","81","97","6","3","6","3","14","0","12","5","14","31","0","12","5","0","0","35","0","0","0","0","0","0","0","1","2","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"L417","Task","org.apache.tools.ant.Task","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\Task.java","63","1","196","2","0","0","0","0","0","0","0","0","3","0","0","15","4","58","72","1","16","0.928571","0.598361","73","73","13","1","0.598361","73","0","0","26","49","0","49","134","6","5","6","5","15","0","13","6","15","13","0","13","6","49","134","6","5","6","5","15","0","13","6","15","13","0","13","6","0","0","7","2","15","2","0","3","0","5","1","0","0","0","2","0","3","2","0","0","0","1","0","0","0","0","5","0","0","0","2","0"
"L1459","TaskAdapter","org.apache.tools.ant.TaskAdapter","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\TaskAdapter.java","66","1","102","2","0","0","0","0","0","0","0","0","1","2","2","5","3","2","2","3","6","0.75","0.324324","12","12","3","1","0.324324","12","1","1","0","0","1","25","37","7","6","1","1","3","0","3","1","18","13","0","16","7","25","37","7","6","1","1","3","0","3","1","18","13","0","16","7","0","0","5","1","6","0","0","4","0","1","0","0","0","0","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4843","XmlLogger","org.apache.tools.ant.XmlLogger","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\XmlLogger.java","67","1","269","2","0.0628415","1","2","1","0.0640394","0.0662252","13","10","1","3","3","29","7","0","0","9","20","0.222222","0.122093","21","13","2","7","0.122093","21","1","1","0","0","1","151","203","17","1","17","1","11","0","8","0","11","98","0","8","0","151","203","17","1","17","1","11","0","8","0","11","98","0","8","0","0","2","34","1","25","0","0","7","8","17","0","0","0","0","1","0","23","1","0","1","0","0","0","0","0","0","1","0","0","0","3","0"
"L4983","AllJUnitTests","org.apache.tools.ant.AllJUnitTests","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\testcases\org\apache\tools\ant\AllJUnitTests.java","66","1","78","2","0","0","0","0","0","0","0","0","1","0","0","2","3","0","0","0","2","0.333333","0.3125","5","5","1","2","0.3125","5","0","0","0","0","0","11","13","0","0","0","0","2","0","2","0","2","5","0","2","0","11","13","0","0","0","0","2","0","2","0","2","5","0","2","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L4991","EnumeratedAttributeTest","org.apache.tools.ant.EnumeratedAttributeTest","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\testcases\org\apache\tools\ant\EnumeratedAttributeTest.java","66","1","122","2","0","0","0","0","0","0","0","0","1","2","2","9","4","2","0","2","5","0.25","0.108696","5","5","1","3","0.0892857","5","0","0","0","0","0","41","47","1","0","1","0","3","0","3","0","3","28","0","3","0","51","57","2","4","1","2","5","0","5","0","13","30","0","13","2","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4988","IntrospectionHelperTest","org.apache.tools.ant.IntrospectionHelperTest","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\testcases\org\apache\tools\ant\IntrospectionHelperTest.java","68","1","434","2","0.57902","13","143","38","0.490463","0.553846","180","180","21","1","1","71","3","1","0","12","49","0.0263158","0.0181269","6","5","1","37","0.0181269","6","0","0","0","0","0","325","367","0","0","0","0","37","0","37","15","37","194","0","37","15","325","367","0","0","0","0","37","0","37","15","37","194","0","37","15","0","0","126","0","0","2","0","0","36","0","1","2","0","0","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0"
"L4994","PathTest","org.apache.tools.ant.PathTest","L371","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\testcases\org\apache\tools\ant\PathTest.java","68","1","205","2","0.426866","2","6","4","0.347826","0.387097","48","48","4","1","1","13","1","1","0","6","12","0.285714","0.0461538","6","6","2","5","0.0461538","6","0","0","0","0","0","124","138","1","0","1","0","6","1","6","0","6","95","1","6","0","124","138","1","0","1","0","6","1","6","0","6","95","1","6","0","0","0","44","1","33","0","0","33","24","0","1","0","0","0","0","0","15","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0"
"L5109","TarBuffer","org.apache.tools.tar.TarBuffer","L5101","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\tar\TarBuffer.java","78","1","440","2","0","0","0","0","0","0","0","0","1","3","3","57","0","2","14","0","21","0.666667","0.29393","92","78","12","6","0.29393","92","0","0","0","0","0","221","363","11","4","11","4","21","2","17","1","21","114","2","17","1","221","363","11","4","11","4","21","2","17","1","21","114","2","17","1","0","0","35","11","5","0","0","10","0","0","0","0","0","0","4","0","27","0","0","2","0","0","0","0","0","0","0","0","0","0","8","0"
"L4588","TarEntry","org.apache.tools.tar.TarEntry","L5101","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\tar\TarEntry.java","116","1","572","2","0","0","0","0","0","0","0","0","1","4","4","51","2","4","4","7","35","1","0.476087","219","213","28","0","0.476087","219","1","1","0","0","1","241","457","37","9","15","9","28","0","27","10","28","151","22","27","10","241","457","37","9","15","9","28","0","27","10","28","151","22","27","10","0","6","26","1","10","1","0","8","0","0","0","3","0","0","3","0","10","0","0","6","0","0","0","0","0","0","0","0","0","0","13","0"
"L4697","TarInputStream","org.apache.tools.tar.TarInputStream","L5101","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\tar\TarInputStream.java","73","1","419","2","0","0","0","0","0","0","0","0","4","3","2","45","2","1","1","11","27","0.823529","0.347826","104","98","14","3","0.347826","104","0","0","0","0","0","195","347","8","2","8","2","16","0","16","1","16","97","0","16","1","195","347","8","2","8","2","16","0","16","1","16","97","0","16","1","0","0","16","4","13","1","0","15","0","0","1","1","0","0","0","0","11","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"L4574","TarOutputStream","org.apache.tools.tar.TarOutputStream","L5101","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\tar\TarOutputStream.java","71","1","312","2","0","0","0","0","0","0","0","0","1","2","2","24","2","1","2","9","23","0.785714","0.449074","97","85","11","3","0.449074","97","0","0","0","0","0","119","242","8","1","8","1","14","0","13","2","14","65","0","13","2","119","242","8","1","8","1","14","0","13","2","14","65","0","13","2","0","0","8","0","6","0","0","6","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"L5543","TarUtils","org.apache.tools.tar.TarUtils","L5101","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\tar\TarUtils.java","68","1","234","2","0","0","0","0","0","0","0","0","3","3","3","23","0","1","2","0","7","1","0.42069","61","61","8","0","0.42069","61","0","0","0","0","0","84","167","0","4","0","4","7","0","7","0","7","66","0","7","0","84","167","0","4","0","4","7","0","7","0","7","66","0","7","0","0","0","1","0","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1755","ProjectHelper$AbstractHandler","org.apache.tools.ant.ProjectHelper$AbstractHandler","L1678","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\ProjectHelper.java","149","5","176","6","0","0","0","0","0","0","0","0","3","1","1","5","1","4","4","0","4","0.2","0.424242","14","12","1","4","0.424242","14","0","0","4","4","0","19","28","1","0","1","0","4","0","4","0","4","7","0","4","0","19","28","1","0","1","0","4","0","4","0","4","7","0","4","0","0","0","8","0","0","0","0","0","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1718","ProjectHelper$RootHandler","org.apache.tools.ant.ProjectHelper$RootHandler","L1678","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\ProjectHelper.java","181","5","193","6","0","0","0","0","0","0","0","0","1","1","1","3","2","1","0","2","4","0.333333","0.2","3","3","1","2","0.2","3","0","0","0","0","0","12","13","0","0","0","0","2","0","2","1","2","4","0","2","1","12","13","0","0","0","0","2","0","2","1","2","4","0","2","1","0","1","7","0","0","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1792","ProjectHelper$ProjectHandler","org.apache.tools.ant.ProjectHelper$ProjectHandler","L1678","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\ProjectHelper.java","198","5","264","6","0","0","0","0","0","0","0","0","2","5","2","17","5","1","1","10","16","0.25","0.0517241","3","3","1","3","0.0517241","3","1","1","0","0","1","55","67","1","0","0","0","6","0","3","0","10","38","0","7","0","55","67","1","0","0","0","6","0","3","0","10","38","0","7","0","0","7","16","0","2","0","0","7","0","2","1","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1840","ProjectHelper$TargetHandler","org.apache.tools.ant.ProjectHelper$TargetHandler","L1678","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\ProjectHelper.java","269","5","329","6","0","0","0","0","0","0","0","0","1","6","2","14","5","1","1","9","12","0.25","0.0740741","4","3","1","3","0.0740741","4","1","1","0","0","1","50","61","2","0","1","0","3","0","3","0","7","36","0","7","0","50","61","2","0","1","0","3","0","3","0","7","36","0","7","0","0","5","12","0","1","1","0","5","0","1","0","3","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1829","ProjectHelper$TaskHandler","org.apache.tools.ant.ProjectHelper$TaskHandler","L1678","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\ProjectHelper.java","334","5","374","6","0.376712","1","3","1","0.317073","0.34375","13","11","1","1","1","7","9","2","3","12","16","0.2","0.111111","4","3","1","4","0.111111","4","1","1","0","0","1","32","41","3","0","2","0","4","0","4","0","8","17","0","8","0","32","41","3","0","2","0","4","0","4","0","8","17","0","8","0","0","0","22","0","2","0","0","0","11","1","0","0","0","0","1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1902","ProjectHelper$NestedElementHandler","org.apache.tools.ant.ProjectHelper$NestedElementHandler","L1678","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\ProjectHelper.java","379","5","421","6","0.398551","1","3","1","0.302326","0.323529","13","11","1","1","1","7","4","1","1","5","9","0.2","0.0810811","3","3","1","4","0.0810811","3","1","1","0","0","1","34","43","4","0","3","0","4","0","4","0","8","16","0","8","0","34","43","4","0","3","0","4","0","4","0","8","16","0","8","0","0","0","22","0","2","0","0","0","11","1","0","0","0","0","1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2072","Ant","org.apache.tools.ant.taskdefs.Ant","L2027","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\taskdefs\Ant.java","80","1","179","2","0","0","0","0","0","0","0","0","1","2","2","16","7","0","0","18","25","0.375","0.26","26","23","3","5","0.26","26","1","1","0","0","1","74","100","12","5","6","0","7","0","7","4","22","47","0","20","10","74","100","12","5","6","0","7","0","7","4","22","47","0","20","10","0","2","16","1","12","0","0","3","0","5","0","0","0","0","1","0","15","0","0","1","0","0","0","0","0","0","5","0","0","0","1","0"
"L2112","AntStructure","org.apache.tools.ant.taskdefs.AntStructure","L2027","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\taskdefs\AntStructure.java","70","1","261","2","0","0","0","0","0","0","0","0","1","7","6","34","6","0","0","10","16","0.666667","0.0833333","14","8","2","1","0.0833333","14","1","1","0","0","1","154","192","9","5","3","0","6","0","2","1","21","112","0","15","7","154","192","10","5","4","0","6","1","2","1","21","112","1","15","7","0","0","28","0","0","1","0","0","0","0","0","5","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0"
"L2185","Available","org.apache.tools.ant.taskdefs.Available","L2027","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\taskdefs\Available.java","67","1","128","2","0","0","0","0","0","0","0","0","1","1","1","17","3","0","0","2","11","0.142857","0.0892857","5","5","1","6","0.0892857","5","1","1","0","0","1","51","62","10","5","4","0","9","0","6","5","24","24","0","19","11","51","62","10","5","4","0","9","0","6","5","24","24","0","19","11","0","0","21","2","4","0","0","0","0","3","0","0","0","0","2","0","21","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L2218","Chmod","org.apache.tools.ant.taskdefs.Chmod","L2027","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\taskdefs\Chmod.java","69","1","125","2","0","0","0","0","0","0","0","0","1","6","4","16","5","0","0","5","11","0.166667","0.185185","10","6","1","5","0.185185","10","2","2","0","0","1","44","57","12","7","3","0","6","0","5","4","35","21","0","27","17","44","57","12","7","3","0","6","0","5","4","35","21","0","27","17","0","1","21","0","5","1","0","4","0","0","0","5","0","0","2","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"L2254","CompileTask","org.apache.tools.ant.taskdefs.CompileTask","L2027","L103","C:\Users\tiaru\Desktop\SourceMeter-10.0.0-x64-Windows\Java\Apache1.1\jakarta-ant-1.1\src\main\org\apache\tools\ant\taskdefs\CompileTask.java","69","1","112","2","0","0","0","0","0","0","0","0","2","1","1","5","5","0","0","6","9","1","0.44186","19","16","4","0","0.44186","19","3","3","0","0","1","24","44","23","8","1","0","3","0","3","0","55","15","0","40","23","24","44","23","8","1","0","3","0","3","0","55","15","0","40","23","0","0","3","1","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
